subid,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60
65,0.9969204448246365,0.002053036783575706,0.001026518391787853,0.0,0.0,0.998289136013687,0.0013686911890504706,0.00017108639863130882,0.00017108639863130882,0.0,0.9984602224123182,0.0015397775876817793,0.0,0.0,0.0,0.9965782720273738,0.0030795551753635586,0.00034217279726261765,0.0,0.0,0.9981180496150556,0.0013686911890504706,0.0005132591958939265,0.0,0.0,0.9962360992301112,0.0030795551753635586,0.0006843455945252353,0.0,0.0,0.9974337040205303,0.0015397775876817793,0.000855431993156544,0.0,0.00017108639863130882,0.9988023952095808,0.0011976047904191617,0.0,0.0,0.0,0.9948674080410608,0.004448246364414029,0.0006843455945252353,0.0,0.0,0.9926432848588537,0.0070145423438836615,0.00034217279726261765,0.0,0.0,0.9969204448246365,0.0022241231822070144,0.000855431993156544,0.0,0.0,0.9952095808383233,0.003763900769888794,0.001026518391787853,0.0,0.0
66,0.9339805825242719,0.05436893203883495,0.011650485436893204,0.0,0.0,0.9611650485436893,0.03300970873786408,0.003883495145631068,0.001941747572815534,0.0,0.941747572815534,0.05048543689320388,0.005825242718446602,0.0,0.001941747572815534,0.883495145631068,0.08349514563106795,0.02912621359223301,0.003883495145631068,0.0,0.9300970873786408,0.04660194174757282,0.021359223300970873,0.0,0.001941747572815534,0.8,0.13592233009708737,0.05048543689320388,0.013592233009708738,0.0,0.9766990291262136,0.013592233009708738,0.005825242718446602,0.003883495145631068,0.0,0.9650485436893204,0.031067961165048542,0.003883495145631068,0.0,0.0,0.9087378640776699,0.06601941747572816,0.019417475728155338,0.005825242718446602,0.0,0.7650485436893204,0.16893203883495145,0.06019417475728155,0.005825242718446602,0.0,0.9398058252427185,0.031067961165048542,0.021359223300970873,0.007766990291262136,0.0,0.8815533980582524,0.08737864077669903,0.027184466019417475,0.003883495145631068,0.0
67,0.9993926510780443,0.0003036744609778318,0.0003036744609778318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9996963255390222,0.0003036744609778318,0.0,0.0,0.0,0.9996963255390222,0.0003036744609778318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.998177953234133,0.0009110233829334953,0.0009110233829334953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9996963255390222,0.0003036744609778318,0.0,0.0,0.0,0.9993926510780443,0.0006073489219556636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,0.9694656488549618,0.026717557251908396,0.003816793893129771,0.0,0.0,0.9580152671755725,0.04198473282442748,0.0,0.0,0.0,0.9312977099236641,0.0648854961832061,0.003816793893129771,0.0,0.0,0.9045801526717557,0.05725190839694656,0.030534351145038167,0.007633587786259542,0.0,0.9580152671755725,0.026717557251908396,0.011450381679389313,0.003816793893129771,0.0,0.7442748091603053,0.1717557251908397,0.07251908396946564,0.011450381679389313,0.0,0.9770992366412213,0.019083969465648856,0.003816793893129771,0.0,0.0,0.9389312977099237,0.061068702290076333,0.0,0.0,0.0,0.916030534351145,0.06870229007633588,0.011450381679389313,0.003816793893129771,0.0,0.8244274809160306,0.14122137404580154,0.030534351145038167,0.003816793893129771,0.0,0.9312977099236641,0.022900763358778626,0.030534351145038167,0.011450381679389313,0.003816793893129771,0.9122137404580153,0.07251908396946564,0.015267175572519083,0.0,0.0
69,0.9966246224906733,0.0030200746136081007,0.0003553028957186001,0.0,0.0,0.9976905311778291,0.0021318173743116006,0.00017765144785930004,0.0,0.0,0.998223485521407,0.0017765144785930006,0.0,0.0,0.0,0.9978681826256884,0.0015988630307337006,0.0005329543435779002,0.0,0.0,0.9989340913128442,0.0010659086871558003,0.0,0.0,0.0,0.9941375022206431,0.003553028957186001,0.0021318173743116006,0.00017765144785930004,0.0,0.9980458340735477,0.0014212115828744004,0.0005329543435779002,0.0,0.0,0.9973352282821105,0.0019541659264523006,0.0007106057914372002,0.0,0.0,0.9960916681470954,0.003375377509326701,0.0005329543435779002,0.0,0.0,0.992893942085628,0.006395452122934802,0.0007106057914372002,0.0,0.0,0.9973352282821105,0.0019541659264523006,0.0007106057914372002,0.0,0.0,0.9941375022206431,0.004796589092201101,0.0008882572392965003,0.00017765144785930004,0.0
70,1.0,0.0,0.0,0.0,0.0,0.999911664679122,8.833532087805309e-05,0.0,0.0,0.0,0.9997349940373659,0.00026500596263415925,0.0,0.0,0.0,0.999955832339561,4.4167660439026546e-05,0.0,0.0,0.0,0.9998233293582439,0.00017667064175610618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9997349940373659,0.00022083830219513272,4.4167660439026546e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999955832339561,4.4167660439026546e-05,0.0,0.0,0.0
71,0.9531795946890287,0.037037037037037035,0.009084556254367574,0.0006988120195667365,0.0,0.973445143256464,0.019566736547868623,0.006289308176100629,0.0006988120195667365,0.0,0.9685534591194969,0.0286512928022362,0.002795248078266946,0.0,0.0,0.960167714884696,0.026554856743535988,0.009783368273934312,0.0034940600978336828,0.0,0.973445143256464,0.02026554856743536,0.004891684136967156,0.0006988120195667365,0.0006988120195667365,0.8902865129280224,0.06219426974143955,0.033542976939203356,0.013976240391334731,0.0,0.9804332634521313,0.01607267645003494,0.002795248078266946,0.0006988120195667365,0.0,0.9573724668064291,0.03214535290006988,0.010482180293501049,0.0,0.0,0.9461914744933613,0.04332634521313766,0.008385744234800839,0.0020964360587002098,0.0,0.8658280922431866,0.10482180293501048,0.02445842068483578,0.0034940600978336828,0.001397624039133473,0.9769392033542977,0.013277428371767994,0.004891684136967156,0.0034940600978336828,0.001397624039133473,0.9119496855345912,0.0649895178197065,0.01816911250873515,0.0020964360587002098,0.002795248078266946
72,0.9929328621908127,0.006562342251388188,0.0005047955577990914,0.0,0.0,0.9984856133266027,0.001514386673397274,0.0,0.0,0.0,0.9989904088844018,0.0010095911155981827,0.0,0.0,0.0,0.9954568399798082,0.004543160020191822,0.0,0.0,0.0,0.9979808177688037,0.0020191822311963654,0.0,0.0,0.0,0.9989904088844018,0.0005047955577990914,0.0005047955577990914,0.0,0.0,0.9919232710752145,0.006057546693589096,0.0020191822311963654,0.0,0.0,0.9989904088844018,0.0010095911155981827,0.0,0.0,0.0,0.9969712266532055,0.002523977788995457,0.0,0.0005047955577990914,0.0,0.9929328621908127,0.007067137809187279,0.0,0.0,0.0,0.9974760222110045,0.0020191822311963654,0.0005047955577990914,0.0,0.0,0.9914184755174155,0.008076728924785462,0.0005047955577990914,0.0,0.0
73,0.7652173913043478,0.1826086956521739,0.05217391304347826,0.0,0.0,0.808695652173913,0.1565217391304348,0.02608695652173913,0.008695652173913044,0.0,0.6869565217391305,0.24347826086956523,0.043478260869565216,0.017391304347826087,0.008695652173913044,0.7739130434782608,0.08695652173913043,0.10434782608695652,0.034782608695652174,0.0,0.8347826086956521,0.0782608695652174,0.02608695652173913,0.034782608695652174,0.02608695652173913,0.6434782608695652,0.19130434782608696,0.0782608695652174,0.0782608695652174,0.008695652173913044,0.8521739130434782,0.12173913043478261,0.008695652173913044,0.017391304347826087,0.0,0.7913043478260869,0.19130434782608696,0.017391304347826087,0.0,0.0,0.808695652173913,0.12173913043478261,0.043478260869565216,0.017391304347826087,0.008695652173913044,0.4608695652173913,0.3391304347826087,0.16521739130434782,0.034782608695652174,0.0,0.782608695652174,0.043478260869565216,0.10434782608695652,0.06956521739130435,0.0,0.5826086956521739,0.21739130434782608,0.14782608695652175,0.05217391304347826,0.0
74,0.9740985271711529,0.019299136617572373,0.006094464195022855,0.0005078720162519045,0.0,0.9908583037074657,0.006602336211274758,0.002031488065007618,0.0005078720162519045,0.0,0.9842559674961909,0.014220416455053326,0.0015236160487557136,0.0,0.0,0.9817166074149314,0.01218892839004571,0.0045708481462671405,0.001015744032503809,0.0005078720162519045,0.9847638395124428,0.011681056373793804,0.0025393600812595226,0.0005078720162519045,0.0005078720162519045,0.97866937531742,0.013204672422549517,0.006094464195022855,0.0015236160487557136,0.0005078720162519045,0.9883189436262062,0.009649568308786187,0.0015236160487557136,0.0005078720162519045,0.0,0.98933468765871,0.008125952260030472,0.0025393600812595226,0.0,0.0,0.9867953275774505,0.011681056373793804,0.001015744032503809,0.0005078720162519045,0.0,0.9583544946673438,0.0340274250888776,0.006094464195022855,0.0015236160487557136,0.0,0.994413407821229,0.0030472320975114273,0.0025393600812595226,0.0,0.0,0.9720670391061452,0.02488572879634332,0.0025393600812595226,0.0005078720162519045,0.0
75,0.9796416938110749,0.013843648208469055,0.005700325732899023,0.0008143322475570033,0.0,0.991042345276873,0.007328990228013029,0.0008143322475570033,0.0,0.0008143322475570033,0.990228013029316,0.007328990228013029,0.0024429967426710096,0.0,0.0,0.9771986970684039,0.016286644951140065,0.004885993485342019,0.0016286644951140066,0.0,0.9869706840390879,0.008143322475570033,0.003257328990228013,0.0016286644951140066,0.0,0.9543973941368078,0.030944625407166124,0.009771986970684038,0.004885993485342019,0.0,0.9820846905537459,0.009771986970684038,0.004885993485342019,0.0024429967426710096,0.0008143322475570033,0.9861563517915309,0.010586319218241042,0.003257328990228013,0.0,0.0,0.9820846905537459,0.013029315960912053,0.004071661237785016,0.0,0.0008143322475570033,0.9291530944625407,0.04560260586319218,0.018729641693811076,0.006514657980456026,0.0,0.993485342019544,0.004885993485342019,0.0016286644951140066,0.0,0.0,0.9552117263843648,0.03257328990228013,0.010586319218241042,0.0016286644951140066,0.0
76,0.993421052631579,0.006578947368421052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,0.997718539865514,0.002041306436119116,0.00024015369836695484,0.0,0.0,0.9997598463016331,0.00024015369836695484,0.0,0.0,0.0,0.9996397694524496,0.00036023054755043225,0.0,0.0,0.0,0.9995196926032661,0.00024015369836695484,0.00024015369836695484,0.0,0.0,0.9997598463016331,0.00012007684918347742,0.00012007684918347742,0.0,0.0,0.9996397694524496,0.00012007684918347742,0.00012007684918347742,0.00012007684918347742,0.0,0.9987992315081652,0.0008405379442843419,0.00024015369836695484,0.00012007684918347742,0.0,1.0,0.0,0.0,0.0,0.0,0.9991594620557157,0.0008405379442843419,0.0,0.0,0.0,0.9991594620557157,0.0008405379442843419,0.0,0.0,0.0,0.9998799231508165,0.0,0.00012007684918347742,0.0,0.0,0.9991594620557157,0.0008405379442843419,0.0,0.0,0.0
78,0.9985355648535564,0.0014644351464435147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9993723849372385,0.0006276150627615063,0.0,0.0,0.0,0.997907949790795,0.0018828451882845188,0.00020920502092050208,0.0,0.0,0.9989539748953975,0.0010460251046025104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9972803347280335,0.002301255230125523,0.00020920502092050208,0.00020920502092050208,0.0,0.999163179916318,0.0008368200836820083,0.0,0.0,0.0,0.9976987447698745,0.0020920502092050207,0.00020920502092050208,0.0,0.0,0.9976987447698745,0.002301255230125523,0.0,0.0,0.0,0.999581589958159,0.0,0.00041841004184100416,0.0,0.0,0.9981171548117155,0.0018828451882845188,0.0,0.0,0.0
79,0.9995188259352821,0.00042102730662817276,6.014675808973896e-05,0.0,0.0,0.9998797064838205,0.00012029351617947793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9996992662095513,0.0003007337904486948,0.0,0.0,0.0,0.9996992662095513,0.0003007337904486948,0.0,0.0,0.0,0.9998797064838205,0.00012029351617947793,0.0,0.0,0.0,0.9983158907734873,0.001323228677974257,0.0003007337904486948,6.014675808973896e-05,0.0,0.9999398532419103,6.014675808973896e-05,0.0,0.0,0.0,0.9991579453867436,0.0008420546132563455,0.0,0.0,0.0,0.9990977986286539,0.0009022013713460845,0.0,0.0,0.0,0.9996992662095513,0.00018044027426921688,0.00012029351617947793,0.0,0.0,0.999759412967641,0.00024058703235895585,0.0,0.0,0.0
80,0.7578947368421053,0.15789473684210525,0.07368421052631578,0.010526315789473684,0.0,0.8736842105263158,0.10526315789473684,0.021052631578947368,0.0,0.0,0.7684210526315789,0.15789473684210525,0.042105263157894736,0.031578947368421054,0.0,0.8631578947368421,0.08421052631578947,0.05263157894736842,0.0,0.0,0.9157894736842105,0.07368421052631578,0.010526315789473684,0.0,0.0,0.5684210526315789,0.1368421052631579,0.10526315789473684,0.15789473684210525,0.031578947368421054,0.7052631578947368,0.22105263157894736,0.07368421052631578,0.0,0.0,0.8947368421052632,0.10526315789473684,0.0,0.0,0.0,0.8315789473684211,0.15789473684210525,0.010526315789473684,0.0,0.0,0.49473684210526314,0.28421052631578947,0.15789473684210525,0.06315789473684211,0.0,0.8736842105263158,0.021052631578947368,0.06315789473684211,0.031578947368421054,0.010526315789473684,0.6526315789473685,0.2,0.08421052631578947,0.06315789473684211,0.0
81,0.9988839285714286,0.0011160714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9988839285714286,0.0011160714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9977678571428571,0.002232142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9988839285714286,0.0011160714285714285,0.0,0.0,0.0,0.9988839285714286,0.0011160714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9966517857142857,0.0033482142857142855,0.0,0.0,0.0
82,0.9822156354205261,0.014820303816228233,0.0029640607632456465,0.0,0.0,0.9877732493516117,0.010744720266765468,0.0003705075954057058,0.0011115227862171174,0.0,0.9925898480918859,0.006298629121896999,0.0011115227862171174,0.0,0.0,0.9629492404594294,0.027047054464616523,0.006669136717302705,0.0033345683586513525,0.0,0.974805483512412,0.020748425342719527,0.002593553167839941,0.001852537977028529,0.0,0.9303445720637273,0.04816598740274176,0.016672841793256763,0.00444609114486847,0.0003705075954057058,0.991107817710263,0.006669136717302705,0.0014820303816228233,0.0007410151908114116,0.0,0.9422008151167099,0.03630974434975917,0.016302334197851057,0.0029640607632456465,0.002223045572434235,0.9770285290848463,0.016302334197851057,0.005928121526491293,0.0007410151908114116,0.0,0.9007039644312709,0.08484623934790664,0.013708781030011115,0.0007410151908114116,0.0,0.9829566506113375,0.010003705075954057,0.005557613931085587,0.0014820303816228233,0.0,0.9540570581696924,0.03890329751759911,0.007039644312708411,0.0,0.0
83,0.8731466227347611,0.09719934102141681,0.02471169686985173,0.0032948929159802307,0.0016474464579901153,0.9406919275123559,0.04118616144975288,0.013179571663920923,0.004942339373970346,0.0,0.943986820428336,0.054365733113673806,0.0016474464579901153,0.0,0.0,0.8665568369028006,0.08896210873146623,0.03130148270181219,0.013179571663920923,0.0,0.9225700164744646,0.057660626029654036,0.016474464579901153,0.0032948929159802307,0.0,0.8500823723228995,0.08237232289950576,0.051070840197693576,0.016474464579901153,0.0,0.8978583196046128,0.057660626029654036,0.03130148270181219,0.008237232289950576,0.004942339373970346,0.9192751235584844,0.0642504118616145,0.016474464579901153,0.0,0.0,0.8747940691927513,0.09555189456342669,0.02800658978583196,0.0016474464579901153,0.0,0.7018121911037891,0.19604612850082373,0.09060955518945635,0.011532125205930808,0.0,0.9357495881383855,0.02800658978583196,0.0214168039538715,0.011532125205930808,0.0032948929159802307,0.8072487644151565,0.13838550247116968,0.044481054365733116,0.009884678747940691,0.0
84,0.8501628664495114,0.10423452768729642,0.04560260586319218,0.0,0.0,0.8859934853420195,0.09446254071661238,0.006514657980456026,0.003257328990228013,0.009771986970684038,0.9250814332247557,0.0749185667752443,0.0,0.0,0.0,0.8371335504885994,0.11726384364820847,0.02280130293159609,0.02280130293159609,0.0,0.9055374592833876,0.06514657980456026,0.019543973941368076,0.003257328990228013,0.006514657980456026,0.5895765472312704,0.1465798045602606,0.14332247557003258,0.09771986970684039,0.02280130293159609,0.9055374592833876,0.0781758957654723,0.006514657980456026,0.006514657980456026,0.003257328990228013,0.8501628664495114,0.1237785016286645,0.02280130293159609,0.003257328990228013,0.0,0.8957654723127035,0.05863192182410423,0.04234527687296417,0.003257328990228013,0.0,0.5211726384364821,0.3355048859934853,0.1270358306188925,0.013029315960912053,0.003257328990228013,0.8469055374592834,0.06514657980456026,0.05211726384364821,0.035830618892508145,0.0,0.7361563517915309,0.19218241042345277,0.05537459283387622,0.009771986970684038,0.006514657980456026
85,0.7575757575757576,0.15151515151515152,0.07575757575757576,0.015151515151515152,0.0,0.8181818181818182,0.15151515151515152,0.030303030303030304,0.0,0.0,0.5151515151515151,0.3333333333333333,0.12121212121212122,0.015151515151515152,0.015151515151515152,0.7121212121212122,0.21212121212121213,0.030303030303030304,0.030303030303030304,0.015151515151515152,0.7575757575757576,0.18181818181818182,0.015151515151515152,0.030303030303030304,0.015151515151515152,0.42424242424242425,0.2727272727272727,0.13636363636363635,0.15151515151515152,0.015151515151515152,0.6212121212121212,0.22727272727272727,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,0.8181818181818182,0.09090909090909091,0.045454545454545456,0.030303030303030304,0.015151515151515152,0.2727272727272727,0.3181818181818182,0.3939393939393939,0.015151515151515152,0.0,0.803030303030303,0.07575757575757576,0.06060606060606061,0.06060606060606061,0.0,0.4393939393939394,0.5,0.045454545454545456,0.015151515151515152,0.0
86,0.981698732989207,0.012200844673862036,0.006100422336931018,0.0,0.0,0.9770061004223369,0.01923979352416706,0.00328484279680901,0.0004692632566870014,0.0,0.9751290473955889,0.022055373064289067,0.0028155795401220087,0.0,0.0,0.9577663068981699,0.03003284842796809,0.010323791647114031,0.0018770530267480056,0.0,0.9732519943688409,0.022055373064289067,0.004692632566870014,0.0,0.0,0.9296105114969498,0.04927264195213515,0.018301267010793053,0.0028155795401220087,0.0,0.987329892069451,0.009854528390427029,0.0028155795401220087,0.0,0.0,0.9605818864382919,0.0328484279680901,0.006100422336931018,0.0,0.0004692632566870014,0.972782731112154,0.02346316283435007,0.002346316283435007,0.0009385265133740028,0.0004692632566870014,0.9009854528390427,0.07883622712341623,0.018301267010793053,0.0018770530267480056,0.0,0.9821679962458939,0.009385265133740028,0.005161895823557016,0.0028155795401220087,0.0004692632566870014,0.9446269357109338,0.042702956358517126,0.010793054903801032,0.0018770530267480056,0.0
87,0.9972067039106145,0.0013966480446927375,0.0013966480446927375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.994413407821229,0.00558659217877095,0.0,0.0,0.0,0.9972067039106145,0.002793296089385475,0.0,0.0,0.0,0.9930167597765364,0.006983240223463687,0.0,0.0,0.0,0.9958100558659218,0.002793296089385475,0.0013966480446927375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9972067039106145,0.002793296089385475,0.0,0.0,0.0,0.9902234636871509,0.009776536312849162,0.0,0.0,0.0,0.9986033519553073,0.0013966480446927375,0.0,0.0,0.0,0.9958100558659218,0.004189944134078212,0.0,0.0,0.0
88,0.48,0.32,0.16,0.04,0.0,0.46,0.34,0.14,0.06,0.0,0.52,0.34,0.12,0.02,0.0,0.58,0.28,0.08,0.06,0.0,0.7,0.26,0.04,0.0,0.0,0.18,0.2,0.22,0.26,0.14,0.72,0.12,0.1,0.06,0.0,0.64,0.32,0.04,0.0,0.0,0.7,0.24,0.04,0.02,0.0,0.04,0.16,0.48,0.32,0.0,0.8,0.1,0.1,0.0,0.0,0.28,0.34,0.22,0.12,0.04
89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999043062200957,0.0009569377990430622,0.0,0.0,0.0,0.9980861244019139,0.0019138755980861245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9885167464114832,0.009569377990430622,0.0019138755980861245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999043062200957,0.0009569377990430622,0.0,0.0,0.0,0.999043062200957,0.0009569377990430622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90,0.9990934730056407,0.0009065269943593876,0.0,0.0,0.0,0.9996978243352136,0.00030217566478646255,0.0,0.0,0.0,0.9998992747784046,0.0001007252215954875,0.0,0.0,0.0,0.9986905721192587,0.0012087026591458502,0.0001007252215954875,0.0,0.0,0.9981869460112812,0.0018130539887187753,0.0,0.0,0.0,0.9991941982272361,0.0006043513295729251,0.0001007252215954875,0.0001007252215954875,0.0,0.9963738920225624,0.0026188557614826753,0.0009065269943593876,0.0001007252215954875,0.0,0.999597099113618,0.00040290088638195,0.0,0.0,0.0,0.9984891216760677,0.0015108783239323126,0.0,0.0,0.0,0.996474617244158,0.003525382755842063,0.0,0.0,0.0,0.999597099113618,0.0001007252215954875,0.000201450443190975,0.0001007252215954875,0.0,0.9981869460112812,0.0017123287671232876,0.0001007252215954875,0.0,0.0
91,0.9558359621451105,0.031545741324921134,0.012618296529968454,0.0,0.0,0.9589905362776026,0.03470031545741325,0.0031545741324921135,0.0031545741324921135,0.0,0.9211356466876972,0.06624605678233439,0.00946372239747634,0.0031545741324921135,0.0,0.9022082018927445,0.07570977917981073,0.012618296529968454,0.00946372239747634,0.0,0.9337539432176656,0.0473186119873817,0.012618296529968454,0.006309148264984227,0.0,0.8391167192429022,0.07886435331230283,0.04416403785488959,0.03785488958990536,0.0,0.9558359621451105,0.022082018927444796,0.01892744479495268,0.0031545741324921135,0.0,0.9022082018927445,0.08201892744479496,0.012618296529968454,0.0031545741324921135,0.0,0.9116719242902208,0.0694006309148265,0.015772870662460567,0.0031545741324921135,0.0,0.5709779179810726,0.2302839116719243,0.11987381703470032,0.07886435331230283,0.0,0.9558359621451105,0.015772870662460567,0.01892744479495268,0.00946372239747634,0.0,0.8927444794952681,0.07886435331230283,0.025236593059936908,0.0031545741324921135,0.0
92,0.8,0.13157894736842105,0.06842105263157895,0.0,0.0,0.8473684210526315,0.13157894736842105,0.021052631578947368,0.0,0.0,0.7105263157894737,0.22105263157894736,0.05789473684210526,0.005263157894736842,0.005263157894736842,0.7736842105263158,0.12105263157894737,0.07894736842105263,0.015789473684210527,0.010526315789473684,0.8368421052631579,0.08421052631578947,0.06315789473684211,0.015789473684210527,0.0,0.6578947368421053,0.14736842105263157,0.10526315789473684,0.07368421052631578,0.015789473684210527,0.8421052631578947,0.08947368421052632,0.06315789473684211,0.0,0.005263157894736842,0.8473684210526315,0.13157894736842105,0.021052631578947368,0.0,0.0,0.7894736842105263,0.14210526315789473,0.042105263157894736,0.02631578947368421,0.0,0.5157894736842106,0.28421052631578947,0.1736842105263158,0.02631578947368421,0.0,0.8368421052631579,0.05263157894736842,0.06842105263157895,0.03684210526315789,0.005263157894736842,0.6736842105263158,0.15263157894736842,0.13157894736842105,0.03684210526315789,0.005263157894736842
93,0.9945553539019963,0.004839685420447671,0.0006049606775559589,0.0,0.0,0.9951603145795523,0.004839685420447671,0.0,0.0,0.0,0.9927404718693285,0.006049606775559589,0.0012099213551119178,0.0,0.0,0.9818511796733213,0.013914095583787053,0.0024198427102238356,0.0018148820326678765,0.0,0.9921355111917726,0.004234724742891712,0.0024198427102238356,0.0006049606775559589,0.0006049606775559589,0.9824561403508771,0.012099213551119177,0.004234724742891712,0.0012099213551119178,0.0,0.9927404718693285,0.004839685420447671,0.0018148820326678765,0.0006049606775559589,0.0,0.9939503932244405,0.0054446460980036296,0.0006049606775559589,0.0,0.0,0.9909255898366606,0.007259528130671506,0.0012099213551119178,0.0006049606775559589,0.0,0.9637023593466425,0.027828191167574106,0.007864488808227465,0.0006049606775559589,0.0,0.9945553539019963,0.003629764065335753,0.0012099213551119178,0.0006049606775559589,0.0,0.9812462189957653,0.016333938294010888,0.0018148820326678765,0.0006049606775559589,0.0
94,0.9975393700787402,0.0024606299212598425,0.0,0.0,0.0,0.9980314960629921,0.001968503937007874,0.0,0.0,0.0,0.9960629921259843,0.003937007874015748,0.0,0.0,0.0,0.9936023622047244,0.0063976377952755905,0.0,0.0,0.0,0.9980314960629921,0.001968503937007874,0.0,0.0,0.0,0.9965551181102362,0.0,0.002952755905511811,0.0004921259842519685,0.0,0.9975393700787402,0.0024606299212598425,0.0,0.0,0.0,0.9990157480314961,0.000984251968503937,0.0,0.0,0.0,0.9980314960629921,0.0014763779527559055,0.0004921259842519685,0.0,0.0,0.9916338582677166,0.007874015748031496,0.0004921259842519685,0.0,0.0,0.9975393700787402,0.000984251968503937,0.0014763779527559055,0.0,0.0,0.9945866141732284,0.004921259842519685,0.0004921259842519685,0.0,0.0
95,0.9995291163082719,0.00047088369172814315,0.0,0.0,0.0,0.9998430387694239,0.0001569612305760477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9987443101553917,0.001098728614032334,0.0001569612305760477,0.0,0.0,0.9989012713859676,0.001098728614032334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9962329304661749,0.0031392246115209545,0.0006278449223041908,0.0,0.0,0.9993721550776958,0.00047088369172814315,0.0001569612305760477,0.0,0.0,0.9992151938471198,0.0006278449223041908,0.0001569612305760477,0.0,0.0,0.9948202793909904,0.005179720609009575,0.0,0.0,0.0,0.9998430387694239,0.0,0.0001569612305760477,0.0,0.0,0.9984303876942395,0.0015696123057604772,0.0,0.0,0.0
96,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9990215264187867,0.0009784735812133072,0.0,0.0,0.0,0.9960861056751468,0.003913894324853229,0.0,0.0,0.0,0.9995107632093934,0.0004892367906066536,0.0,0.0,0.0,0.9975538160469667,0.002446183953033268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9993674889310563,0.0006325110689437065,0.0,0.0,0.0
